DATE,SUBSCRIBERS_GAINED,SUBSCRIBERS_LOST,VIEWS,WATCH_HOURS,LIKES,SHARES,COMMENTS,TOTAL_SUBSCRIBERS
2023-02-02,133,33,7381,668,334,66,33,390669
2023-02-03,133,33,7404,668,334,66,33,390769
2023-02-04,107,26,8984,808,403,53,26,390850
2023-02-05,117,29,9772,877,438,58,29,390938
2023-02-06,165,41,9228,826,413,82,41,391062
2023-02-07,125,31,7025,627,313,62,31,391156
2023-02-08,138,34,7791,694,347,69,34,391260
2023-02-09,120,30,6799,604,302,60,30,391350
2023-02-10,102,25,5761,511,255,51,25,391427
2023-02-11,126,31,10758,951,475,63,31,391522
2023-02-12,125,31,10669,942,471,62,31,391616
2023-02-13,123,30,28104,619,1236,244,120,391709
2023-02-14,127,31,7246,637,318,63,31,391805
2023-02-15,132,33,7534,661,330,66,33,391904
2023-02-16,126,31,7241,633,316,63,31,391999
2023-02-17,112,28,6431,561,280,56,28,392083
2023-02-18,134,33,11593,1009,504,67,33,392184
2023-02-19,103,25,8911,774,387,51,25,392262
2023-02-20,102,25,5874,510,255,51,25,392339
2023-02-21,137,34,7945,688,344,68,34,392442
2023-02-22,134,33,7782,673,336,67,33,392543
2023-02-23,127,31,7373,636,318,63,31,392639
2023-02-24,110,27,6387,550,275,55,27,392722
2023-02-25,118,29,10357,891,445,59,29,392811
2023-02-26,124,31,10864,933,466,62,31,392904
2023-02-27,107,26,6256,536,268,53,26,392985
2023-02-28,118,29,6901,590,295,59,29,393074
2023-03-01,135,33,7945,679,339,67,33,393176
2023-03-02,145,36,8529,727,363,72,36,393285
2023-03-03,121,30,7155,609,304,60,30,393376
2023-03-04,136,34,12060,1026,513,68,34,393478
2023-03-05,102,25,9071,769,384,51,25,393555
2023-03-06,135,33,7977,677,338,67,33,393657
2023-03-07,116,29,6886,583,291,58,29,393744
2023-03-08,130,32,7722,653,326,65,32,393842
2023-03-09,123,30,7309,618,309,61,30,393935
2023-03-10,143,35,8489,716,358,71,35,394043
2023-03-11,115,28,10269,865,432,57,28,394130
2023-03-12,134,33,11962,1008,504,67,33,394231
2023-03-13,122,30,7296,614,307,61,30,394323
2023-03-14,124,31,7389,621,310,62,31,394416
2023-03-15,123,30,7372,619,309,61,30,394509
2023-03-16,115,28,6875,577,288,57,28,394596
2023-03-17,125,31,7500,629,314,62,31,394690
2023-03-18,125,31,11196,937,468,62,31,394784
2023-03-19,128,32,11539,966,483,64,32,394880
2023-03-20,126,31,7573,633,316,63,31,394975
2023-03-21,135,33,8109,678,339,67,33,395077
2023-03-22,137,34,8202,685,342,68,34,395180
2023-03-23,112,28,6718,561,280,56,28,395264
2023-03-24,136,34,8157,681,340,68,34,395366
2023-03-25,110,27,9919,828,414,55,27,395449
2023-03-26,132,33,11911,993,496,66,33,395548
2023-03-27,132,33,7961,664,332,66,33,395647
2023-03-28,101,25,6061,505,252,50,25,395723
2023-03-29,126,31,7559,630,315,63,31,395818
2023-03-30,118,29,7134,594,297,59,29,395907
2023-03-31,115,28,6913,576,288,57,28,395994
2023-04-01,141,35,12729,1060,529,70,35,396100
2023-04-02,116,29,10474,871,435,58,29,396187
2023-04-03,114,28,6862,571,285,57,28,396273
2023-04-04,125,31,7516,626,313,62,31,396367
2023-04-05,132,33,7964,663,331,66,33,396466
2023-04-06,122,30,7340,611,305,61,30,396558
2023-04-07,138,34,8306,692,346,69,34,396662
2023-04-08,130,32,11739,978,489,65,32,396760
2023-04-09,96,24,8709,726,363,48,24,396832
2023-04-10,117,29,7022,586,293,58,29,396920
2023-04-11,116,29,6989,583,291,58,29,397007
2023-04-12,129,32,7751,647,323,64,32,397104
2023-04-13,91,22,5449,455,227,45,22,397173
2023-04-14,154,38,9260,774,387,77,38,397289
2023-04-15,129,32,11640,973,486,64,32,397386
2023-04-16,125,31,11201,937,468,62,31,397480
2023-04-17,137,34,8215,688,344,68,34,397583
2023-04-18,151,37,9056,759,379,75,37,397697
2023-04-19,133,33,7963,668,334,66,33,397797
2023-04-20,134,33,8007,672,336,67,33,397898
2023-04-21,124,31,7397,621,310,62,31,397991
2023-04-22,120,30,10778,906,453,60,30,398081
2023-04-23,116,29,10394,874,436,58,29,398168
2023-04-24,112,28,6662,561,280,56,28,398252
2023-04-25,113,28,6751,569,284,56,28,398337
2023-04-26,105,26,6258,528,264,52,26,398416
2023-04-27,121,30,7167,606,303,60,30,398507
2023-04-28,101,25,5993,507,253,50,25,398583
2023-04-29,124,31,10996,931,465,62,31,398676
2023-04-30,121,30,10727,910,454,60,30,398767
2023-05-01,123,30,7267,618,309,61,30,398860
2023-05-02,115,28,6773,576,288,57,28,398947
2023-05-03,159,39,9325,795,397,79,39,399067
2023-05-04,138,34,8082,690,345,69,34,399171
2023-05-05,106,26,6214,531,265,53,26,399251
2023-05-06,124,31,10870,930,465,62,31,399344
2023-05-07,113,28,9952,853,426,56,28,399429
2023-05-08,108,27,6333,544,272,54,27,399510
2023-05-09,104,26,6087,524,262,52,26,399588
2023-05-10,126,31,7314,631,315,63,31,399683
2023-05-11,112,28,6516,563,281,56,28,399767
2023-05-12,132,33,7650,662,331,66,33,399866
2023-05-13,132,33,11473,994,496,66,33,399965
2023-05-14,137,34,11837,1027,513,68,34,400068
2023-05-15,110,27,6329,551,275,55,27,400151
2023-05-16,126,31,7227,630,315,63,31,400246
2023-05-17,127,31,7315,639,319,63,31,400342
2023-05-18,114,28,6535,572,286,57,28,400428
2023-05-19,110,27,6311,554,277,55,27,400511
2023-05-20,139,34,11876,1044,522,69,34,400616
2023-05-21,122,30,10430,919,459,61,30,400708
2023-05-22,127,31,7209,637,318,63,31,400804
2023-05-23,109,27,6201,549,274,54,27,400886
2023-05-24,105,26,5914,525,262,52,26,400965
2023-05-25,112,28,6332,563,281,56,28,401049
2023-05-26,118,29,6609,590,295,59,29,401138
2023-05-27,106,26,8941,799,399,53,26,401218
2023-05-28,119,29,9964,892,445,59,29,401308
2023-05-29,99,24,5508,495,247,49,24,401383
2023-05-30,105,26,5865,528,264,52,26,401462
2023-05-31,127,31,7024,635,317,63,31,401558
2023-06-01,126,31,6956,630,315,63,31,401653
2023-06-02,114,28,6281,570,285,57,28,401739
2023-06-03,106,26,8777,799,399,53,26,401819
2023-06-04,106,26,8736,798,399,53,26,401899
2023-06-05,114,28,6227,570,285,57,28,401985
2023-06-06,126,31,6860,630,315,63,31,402080
2023-06-07,129,32,7017,646,323,64,32,402177
2023-06-08,112,28,6080,562,281,56,28,402261
2023-06-09,104,26,5639,522,261,52,26,402339
2023-06-10,121,30,9781,909,454,60,30,402430
2023-06-11,108,27,8708,811,405,54,27,402511
2023-06-12,111,27,5976,559,279,55,27,402595
2023-06-13,133,33,7110,667,333,66,33,402695
2023-06-14,127,31,6772,637,318,63,31,402791
2023-06-15,119,29,6328,597,298,59,29,402881
2023-06-16,102,25,5416,512,256,51,25,402958
2023-06-17,119,29,9468,898,448,59,29,403048
2023-06-18,129,32,10217,973,486,64,32,403145
2023-06-19,112,28,5901,564,282,56,28,403229
2023-06-20,133,33,6933,665,332,66,33,403329
2023-06-21,132,33,6870,661,330,66,33,403428
2023-06-22,136,34,7067,682,341,68,34,403530
2023-06-23,120,30,6218,602,301,60,30,403620
2023-06-24,123,30,9543,927,463,61,30,403713
2023-06-25,133,33,10247,999,499,66,33,403813
2023-06-26,121,30,6227,609,304,60,30,403904
2023-06-27,110,27,5637,553,276,55,27,403987
2023-06-28,111,27,5646,556,278,55,27,404071
2023-06-29,119,29,6026,595,297,59,29,404161
2023-06-30,101,25,5104,506,253,50,25,404237
2023-07-01,114,28,8630,858,429,57,28,404323
2023-07-02,128,32,9673,964,481,64,32,404419
2023-07-03,90,22,4519,452,226,45,22,404487
2023-07-04,133,33,6647,668,334,66,33,404587
2023-07-05,128,32,6382,643,321,64,32,404683
2023-07-06,110,27,5451,551,275,55,27,404766
2023-07-07,121,30,5998,609,304,60,30,404857
2023-07-08,115,28,8500,865,432,57,28,404944
2023-07-09,129,32,9501,970,484,64,32,405041
2023-07-10,126,31,6168,633,316,63,31,405136
2023-07-11,99,24,4809,495,247,49,24,405211
2023-07-12,121,30,5895,609,304,60,30,405302
2023-07-13,112,28,5430,563,281,56,28,405386
2023-07-14,115,28,5566,579,289,57,28,405473
2023-07-15,106,26,7644,798,399,53,26,405553
2023-07-16,134,33,9644,1011,505,67,33,405654
2023-07-17,126,31,6016,632,316,63,31,405749
2023-07-18,106,26,5024,530,265,53,26,405829
2023-07-19,99,24,4681,495,247,49,24,405904
2023-07-20,109,27,5171,549,274,54,27,405986
2023-07-21,119,29,5588,596,298,59,29,406076
2023-07-22,116,29,8191,876,438,58,29,406163
2023-07-23,128,32,8962,961,480,64,32,406259
2023-07-24,123,30,5705,615,307,61,30,406352
2023-07-25,124,31,5775,624,312,62,31,406445
2023-07-26,117,29,5413,587,293,58,29,406533
2023-07-27,97,24,4495,489,244,48,24,406606
2023-07-28,111,27,5096,557,278,55,27,406690
2023-07-29,125,31,8587,940,469,62,31,406784
2023-07-30,112,28,7692,846,423,56,28,406868
2023-07-31,119,29,5391,595,297,59,29,406958
2023-08-01,109,27,4948,548,274,54,27,407040
2023-08-02,101,25,4566,507,253,50,25,407116
2023-08-03,111,27,5007,558,279,55,27,407200
2023-08-04,116,29,5204,582,291,58,29,407287
2023-08-05,105,26,7048,790,394,52,26,407366
2023-08-06,110,27,7334,825,412,55,27,407449
2023-08-07,102,25,4519,510,255,51,25,407526
2023-08-08,125,31,5524,626,313,62,31,407620
2023-08-09,109,27,4803,546,273,54,27,407702
2023-08-10,128,32,5644,643,321,64,32,407798
2023-08-11,129,32,5660,647,323,64,32,407895
2023-08-12,111,27,7276,834,417,55,27,407979
2023-08-13,100,25,6570,756,378,50,25,408054
2023-08-14,88,22,3840,443,221,44,22,408120
2023-08-15,95,23,4123,477,238,47,23,408192
2023-08-16,96,24,4155,482,241,48,24,408264
2023-08-17,127,31,5460,635,317,63,31,408360
2023-08-18,112,28,4837,564,282,56,28,408444
2023-08-19,115,28,7425,868,433,57,28,408531
2023-08-20,86,21,5539,649,324,43,21,408596
2023-08-21,98,24,4164,490,245,49,24,408670
2023-08-22,121,30,5132,605,302,60,30,408761
2023-08-23,114,28,4833,572,286,57,28,408847
2023-08-24,109,27,4613,547,273,54,27,408929
2023-08-25,117,29,4930,586,293,58,29,409017
2023-08-26,129,32,8119,967,483,64,32,409114
2023-08-27,108,27,6801,811,405,54,27,409195
2023-08-28,111,27,4653,557,278,55,27,409279
2023-08-29,112,28,4696,563,281,56,28,409363
2023-08-30,137,34,5692,685,342,68,34,409466
2023-08-31,87,21,3617,436,218,43,21,409532
2023-09-01,117,29,4877,589,294,58,29,409620
2023-09-02,109,27,6749,817,408,54,27,409702
2023-09-03,116,29,7194,873,436,58,29,409789
2023-09-04,102,25,4228,514,257,51,25,409866
2023-09-05,109,27,4492,547,273,54,27,409948
2023-09-06,117,29,4822,588,294,58,29,410036
2023-09-07,144,36,5888,720,360,72,36,410144
2023-09-08,118,29,4840,592,296,59,29,410233
2023-09-09,100,25,6133,751,375,50,25,410308
2023-09-10,104,26,6401,786,393,52,26,410386
2023-09-11,104,26,4245,522,261,52,26,410464
2023-09-12,89,22,3639,448,224,44,22,410531
2023-09-13,105,26,4280,528,264,52,26,410610
2023-09-14,117,29,4740,585,292,58,29,410698
2023-09-15,95,23,3845,475,237,47,23,410770
2023-09-16,120,30,7289,903,451,60,30,410860
2023-09-17,114,28,6905,855,427,57,28,410946
2023-09-18,100,25,4060,504,252,50,25,411021
2023-09-19,107,26,4312,535,267,53,26,411102
2023-09-20,125,31,5064,629,314,62,31,411196
2023-09-21,116,29,4678,582,291,58,29,411283
2023-09-22,108,27,4355,542,271,54,27,411364
2023-09-23,105,26,6362,792,396,52,26,411443
2023-09-24,109,27,6558,817,408,54,27,411525
2023-09-25,102,25,4110,513,256,51,25,411602
2023-09-26,85,21,3416,426,213,42,21,411666
2023-09-27,130,32,5204,650,325,65,32,411764
2023-09-28,109,27,4383,547,273,54,27,411846
2023-09-29,112,28,4482,560,280,56,28,411930
2023-09-30,107,26,6423,802,400,53,26,412011
2023-10-01,99,24,5979,747,373,49,24,412086
2023-10-02,105,26,4219,527,263,52,26,412165
2023-10-03,90,22,3608,451,225,45,22,412233
2023-10-04,131,32,5269,658,329,65,32,412332
2023-10-05,93,23,3759,469,234,46,23,412402
2023-10-06,96,24,3844,480,240,48,24,412474
2023-10-07,102,25,6144,766,382,51,25,412551
2023-10-08,120,30,7252,904,451,60,30,412641
2023-10-09,106,26,4287,534,267,53,26,412721
2023-10-10,93,23,3751,467,233,46,23,412791
2023-10-11,120,30,4815,600,300,60,30,412881
2023-10-12,114,28,4591,571,285,57,28,412967
2023-10-13,112,28,4508,560,280,56,28,413051
2023-10-14,113,28,6876,853,426,56,28,413136
2023-10-15,131,32,7954,987,493,65,32,413235
2023-10-16,129,32,5213,646,323,64,32,413332
2023-10-17,98,24,3985,494,247,49,24,413406
2023-10-18,123,30,4975,616,308,61,30,413499
2023-10-19,109,27,4446,549,274,54,27,413581
2023-10-20,111,27,4497,555,277,55,27,413665
2023-10-21,87,21,5340,658,328,43,21,413731
2023-10-22,103,25,6322,778,388,51,25,413809
2023-10-23,96,24,3941,484,242,48,24,413881
2023-10-24,114,28,4649,570,285,57,28,413967
2023-10-25,116,29,4756,583,291,58,29,414054
2023-10-26,83,20,3408,417,208,41,20,414117
2023-10-27,104,26,4294,524,262,52,26,414195
2023-10-28,116,29,7186,876,438,58,29,414282
2023-10-29,103,25,6346,772,385,51,25,414360
2023-10-30,112,28,4631,562,281,56,28,414444
2023-10-31,108,27,4473,542,271,54,27,414525
2023-11-01,108,27,4473,541,270,54,27,414606
2023-11-02,101,25,4214,508,254,50,25,414682
2023-11-03,91,22,3809,458,229,45,22,414751
2023-11-04,92,23,5783,694,346,46,23,414820
2023-11-05,111,27,6986,837,418,55,27,414904
2023-11-06,104,26,4363,522,261,52,26,414982
2023-11-07,102,25,4300,513,256,51,25,415059
2023-11-08,99,24,4182,498,249,49,24,415134
2023-11-09,100,25,4241,503,251,50,25,415209
2023-11-10,114,28,4840,573,286,57,28,415295
2023-11-11,100,25,6363,751,375,50,25,415370
2023-11-12,89,22,5711,672,336,44,22,415437
2023-11-13,111,27,4732,556,278,55,27,415521
2023-11-14,101,25,4322,506,253,50,25,415597
2023-11-15,103,25,4434,518,259,51,25,415675
2023-11-16,119,29,5141,599,299,59,29,415765
2023-11-17,102,25,4428,514,257,51,25,415842
2023-11-18,106,26,6862,795,397,53,26,415922
2023-11-19,90,22,5895,681,340,45,22,415990
2023-11-20,100,25,4366,503,251,50,25,416065
2023-11-21,109,27,4747,545,272,54,27,416147
2023-11-22,86,21,3786,433,216,43,21,416212
2023-11-23,104,26,4583,523,261,52,26,416290
2023-11-24,103,25,4548,517,258,51,25,416368
2023-11-25,102,25,6798,771,385,51,25,416445
2023-11-26,112,28,7489,846,423,56,28,416529
2023-11-27,105,26,4685,528,264,52,26,416608
2023-11-28,117,29,5216,586,293,58,29,416696
2023-11-29,91,22,4102,459,229,45,22,416765
2023-11-30,103,25,4627,516,258,51,25,416843
2023-12-01,102,25,4615,513,256,51,25,416920
2023-12-02,90,22,6145,681,340,45,22,416988
2023-12-03,111,27,7557,835,417,55,27,417072
2023-12-04,125,31,5681,626,313,62,31,417166
2023-12-05,101,25,4612,506,253,50,25,417242
2023-12-06,106,26,4866,532,266,53,26,417322
2023-12-07,102,25,4683,511,255,51,25,417399
2023-12-08,94,23,4323,470,235,47,23,417470
2023-12-09,82,20,5726,619,309,41,20,417532
2023-12-10,93,23,6523,703,351,46,23,417602
2023-12-11,86,21,4037,434,217,43,21,417667
2023-12-12,118,29,5504,590,295,59,29,417756
2023-12-13,99,24,4660,498,249,49,24,417831
2023-12-14,97,24,4563,486,243,48,24,417904
2023-12-15,109,27,5160,547,273,54,27,417986
2023-12-16,89,22,6327,669,334,44,22,418053
2023-12-17,92,23,6597,694,346,46,23,418122
2023-12-18,101,25,4808,505,252,50,25,418198
2023-12-19,110,27,5280,552,276,55,27,418281
2023-12-20,105,26,5041,525,262,52,26,418360
2023-12-21,102,25,4933,512,256,51,25,418437
2023-12-22,100,25,4863,503,251,50,25,418512
2023-12-23,103,25,7547,778,388,51,25,418590
2023-12-24,101,25,7422,762,381,50,25,418666
2023-12-25,89,22,4362,447,223,44,22,418733
2023-12-26,100,25,4897,500,250,50,25,418808
2023-12-27,88,22,4363,444,222,44,22,418874
2023-12-28,100,25,4940,500,250,50,25,418949
2023-12-29,94,23,4677,472,236,47,23,419020
2023-12-30,124,31,9264,931,465,62,31,419113
2023-12-31,98,24,7377,739,369,49,24,419187
2024-01-01,85,21,4255,425,212,42,21,419251
2024-01-02,97,24,4895,487,243,48,24,419324
2024-01-03,103,25,5233,519,259,51,25,419402
2024-01-04,115,28,5822,576,288,57,28,419489
2024-01-05,92,23,4704,464,232,46,23,419558
2024-01-06,82,20,6327,621,310,41,20,419620
2024-01-07,106,26,8152,798,399,53,26,419700
2024-01-08,84,21,4340,423,211,42,21,419763
2024-01-09,93,23,4828,469,234,46,23,419833
2024-01-10,95,23,4929,478,239,47,23,419905
2024-01-11,97,24,5036,487,243,48,24,419978
2024-01-12,104,26,5434,523,261,52,26,420056
2024-01-13,91,22,7120,684,342,45,22,420125
2024-01-14,95,23,7450,712,355,47,23,420197
2024-01-15,97,24,5110,487,243,48,24,420270
2024-01-16,99,24,5207,495,247,49,24,420345
2024-01-17,98,24,5191,492,246,49,24,420419
2024-01-18,101,25,5377,508,254,50,25,420495
2024-01-19,105,26,5598,527,263,52,26,420574
2024-01-20,101,25,8066,757,378,50,25,420650
2024-01-21,101,25,8131,760,379,50,25,420726
2024-01-22,81,20,4373,408,204,40,20,420787
2024-01-23,97,24,5232,487,243,48,24,420860
2024-01-24,101,25,5467,507,253,50,25,420936
2024-01-25,103,25,5607,519,259,51,25,421014
2024-01-26,89,22,4874,449,224,44,22,421081
2024-01-27,90,22,7352,676,337,45,22,421149
2024-01-28,90,22,7433,681,340,45,22,421217
2024-01-29,101,25,5549,507,253,50,25,421293
2024-01-30,106,26,5821,531,265,53,26,421373
2024-01-31,92,23,5070,461,230,46,23,421442
2024-02-01,104,26,5776,524,262,52,26,421520
2024-02-02,97,24,5369,486,243,48,24,421593
2024-02-03,94,23,7870,709,354,47,23,421664
2024-02-04,93,23,7813,703,351,46,23,421734
2024-02-05,102,25,5728,514,257,51,25,421811
2024-02-06,98,24,5512,493,246,49,24,421885
2024-02-07,117,29,6563,586,293,58,29,421973
2024-02-08,87,21,4898,436,218,43,21,422039
2024-02-09,100,25,5640,501,250,50,25,422114
2024-02-10,90,22,7628,676,337,45,22,422182
2024-02-11,86,21,7364,651,325,43,21,422247
2024-02-12,95,23,5378,475,237,47,23,422319
2024-02-13,96,24,5464,481,240,48,24,422391
2024-02-14,122,30,6973,613,306,61,30,422483
2024-02-15,93,23,5305,465,232,46,23,422553
2024-02-16,84,21,4798,420,210,42,21,422616
2024-02-17,97,24,8346,729,364,48,24,422689
2024-02-18,74,18,6445,561,280,37,18,422745
2024-02-19,93,23,5378,467,233,46,23,422815
2024-02-20,94,23,5441,472,236,47,23,422886
2024-02-21,101,25,5870,508,254,50,25,422962
2024-02-22,103,25,5973,516,258,51,25,423040
2024-02-23,89,22,5173,446,223,44,22,423107
2024-02-24,92,23,8054,693,346,46,23,423176
2024-02-25,86,21,7557,649,324,43,21,423241
2024-02-26,83,20,4844,416,208,41,20,423304
2024-02-27,96,24,5632,483,241,48,24,423376
2024-02-28,81,20,4770,408,204,40,20,423437
2024-02-29,89,22,5243,448,224,44,22,423504
2024-03-01,84,21,4928,420,210,42,21,423567
2024-03-02,98,24,8665,738,369,49,24,423641
2024-03-03,110,27,9698,825,412,55,27,423724
2024-03-04,81,20,4767,405,202,40,20,423785
2024-03-05,75,18,4466,379,189,37,18,423842
2024-03-06,91,22,5415,459,229,45,22,423911
2024-03-07,93,23,5493,465,232,46,23,423981
2024-03-08,94,23,5606,474,237,47,23,424052
2024-03-09,88,22,7863,663,331,44,22,424118
2024-03-10,90,22,8066,679,339,45,22,424186
2024-03-11,95,23,5690,479,239,47,23,424258
2024-03-12,102,25,6059,510,255,51,25,424335
2024-03-13,74,18,4415,371,185,37,18,424391
2024-03-14,88,22,5284,444,222,44,22,424457
2024-03-15,94,23,5603,470,235,47,23,424528
2024-03-16,83,20,7473,625,312,41,20,424591
2024-03-17,107,26,9650,808,403,53,26,424672
2024-03-18,86,21,5134,430,215,43,21,424737
2024-03-19,91,22,5457,456,228,45,22,424806
2024-03-20,96,24,5784,483,241,48,24,424878
2024-03-21,86,21,5152,430,215,43,21,424943
2024-03-22,74,18,4463,372,186,37,18,424999
2024-03-23,87,21,7854,655,327,43,21,425065
2024-03-24,100,25,9045,754,376,50,25,425140
2024-03-25,88,22,5280,440,220,44,22,425206
2024-03-26,83,20,4997,416,208,41,20,425269
2024-03-27,99,24,5961,497,248,49,24,425344
2024-03-28,87,21,5271,439,219,43,21,425410
2024-03-29,86,21,5169,430,215,43,21,425475
2024-03-30,92,23,8286,690,345,46,23,425544
2024-03-31,97,24,8785,732,366,48,24,425617
2024-04-01,112,28,6725,560,280,56,28,425701
2024-04-02,97,24,5875,489,244,48,24,425774
2024-04-03,100,25,6049,504,252,50,25,425849
2024-04-04,85,21,5139,428,214,42,21,425913
2024-04-05,80,20,4853,404,202,40,20,425973
2024-04-06,90,22,8153,679,339,45,22,426041
2024-04-07,90,22,8177,681,340,45,22,426109
2024-04-08,80,20,4805,400,200,40,20,426169
2024-04-09,88,22,5285,441,220,44,22,426235
2024-04-10,93,23,5586,466,233,46,23,426305
2024-04-11,92,23,5557,464,232,46,23,426374
2024-04-12,94,23,5625,470,235,47,23,426445
2024-04-13,92,23,8253,690,345,46,23,426514
2024-04-14,84,21,7601,636,318,42,21,426577
2024-04-15,84,21,5054,423,211,42,21,426640
2024-04-16,78,19,4682,392,196,39,19,426699
2024-04-17,104,26,6258,524,262,52,26,426777
2024-04-18,89,22,5308,445,222,44,22,426844
2024-04-19,86,21,5171,434,217,43,21,426909
2024-04-20,80,20,7184,603,301,40,20,426969
2024-04-21,114,28,10224,859,429,57,28,427055
2024-04-22,79,19,4694,395,197,39,19,427115
2024-04-23,84,21,5023,423,211,42,21,427178
2024-04-24,92,23,5455,460,230,46,23,427247
2024-04-25,93,23,5538,468,234,46,23,427317
2024-04-26,96,24,5713,483,241,48,24,427389
2024-04-27,104,26,9212,780,390,52,26,427467
2024-04-28,92,23,8178,693,346,46,23,427536
2024-04-29,78,19,4630,393,196,39,19,427595
2024-04-30,85,21,5032,427,213,42,21,427659
2024-05-01,90,22,5310,452,226,45,22,427727
2024-05-02,105,26,6202,528,264,52,26,427806
2024-05-03,75,18,4409,376,188,37,18,427863
2024-05-04,97,24,8590,733,366,48,24,427936
2024-05-05,88,22,7785,666,333,44,22,428002
2024-05-06,94,23,5511,473,236,47,23,428073
2024-05-07,86,21,5019,431,215,43,21,428138
2024-05-08,79,19,4631,398,199,39,19,428198
2024-05-09,93,23,5421,467,233,46,23,428268
2024-05-10,92,23,5357,463,231,46,23,428337
2024-05-11,95,23,8251,714,357,47,23,428409
2024-05-12,86,21,7487,649,324,43,21,428474
2024-05-13,81,20,4683,407,203,40,20,428535
2024-05-14,73,18,4193,365,182,36,18,428590
2024-05-15,93,23,5358,467,233,46,23,428660
